n_instrs,n_assigns,n_binops,n_calls,n_labels,n_literals,n_temps,has_loop,call_density,assign_ratio,avg_use_count,depth_score,label_constant_fold,label_dead_code,label_loop_unroll,label_inline
16,2,14,0,3,2,6,1,0.0,0.125,2.312,6,0,0,0,0
7,0,7,1,0,0,2,0,0.1429,0.0,3.206,1,0,0,1,1
13,13,0,0,0,11,4,0,0.0,1.0,3.47,0,1,0,0,1
2,2,0,0,0,2,1,0,0.0,1.0,2.393,0,0,0,0,0
33,9,24,2,3,2,3,1,0.0606,0.2727,1.634,8,0,1,0,0
80,13,67,4,0,4,15,0,0.05,0.1625,3.373,4,0,0,0,0
19,17,2,0,0,16,4,0,0.0,0.8947,0.984,0,1,1,0,0
6,6,0,0,0,5,2,0,0.0,1.0,3.333,0,1,0,0,0
30,15,15,0,1,2,5,1,0.0,0.5,3.228,2,1,0,1,0
16,2,14,0,2,0,3,1,0.0,0.125,1.781,4,0,0,1,0
25,17,8,0,0,8,3,0,0.0,0.68,1.688,0,1,1,0,0
32,8,24,2,3,8,18,1,0.0625,0.25,2.953,8,0,1,0,0
31,5,26,0,4,1,9,1,0.0,0.1613,2.942,8,0,0,0,0
10,5,0,5,0,0,5,0,0.5,0.5,2.802,5,0,0,0,1
22,6,16,1,0,2,5,0,0.0455,0.2727,1.12,1,0,1,0,1
33,14,19,1,5,2,5,1,0.0303,0.4242,2.917,11,1,0,0,0
4,2,2,0,0,0,2,0,0.0,0.5,2.604,0,0,0,0,0
25,6,19,0,3,0,3,1,0.0,0.24,3.483,6,0,0,1,0
25,2,23,2,0,0,5,0,0.08,0.08,1.809,2,0,1,0,0
16,3,13,1,2,0,3,1,0.0625,0.1875,2.124,5,0,0,1,1
41,13,28,4,0,7,13,0,0.0976,0.3171,0.922,4,1,0,0,0
15,12,3,0,0,2,3,0,0.0,0.8,2.779,0,1,0,0,0
72,35,37,0,0,5,11,0,0.0,0.4861,3.422,0,1,0,0,0
18,6,12,0,0,4,2,0,0.0,0.3333,0.554,0,1,1,0,0
9,7,2,0,0,0,4,0,0.0,0.7778,2.498,0,0,0,1,0
11,2,9,1,0,1,5,0,0.0909,0.1818,3.49,1,0,0,0,1
38,12,26,5,2,0,10,1,0.1316,0.3158,1.639,9,0,1,0,0
7,3,4,1,0,3,1,0,0.1429,0.4286,2.889,1,1,0,0,0
21,7,14,0,0,3,7,0,0.0,0.3333,1.593,0,1,1,0,1
28,8,20,1,3,0,5,1,0.0357,0.2857,2.116,7,0,0,1,0
2,1,1,0,0,0,1,0,0.0,0.5,3.395,0,0,0,0,0
17,8,9,1,1,3,2,1,0.0588,0.4706,3.072,3,1,0,1,1
19,13,6,0,0,11,3,0,0.0,0.6842,3.201,0,1,1,0,0
36,12,24,3,4,0,15,1,0.0833,0.3333,1.23,11,1,1,0,0
13,5,2,6,0,0,3,0,0.4615,0.3846,3.437,6,0,0,0,1
7,7,0,0,0,7,1,0,0.0,1.0,1.608,0,1,1,0,0
30,15,15,1,4,2,5,1,0.0333,0.5,1.957,9,1,0,0,0
7,2,0,5,0,2,1,0,0.7143,0.2857,2.64,5,1,1,0,1
11,5,6,2,0,0,2,0,0.1818,0.4545,0.926,2,0,1,0,1
23,18,5,0,0,0,7,0,0.0,0.7826,3.275,0,0,0,0,0
4,1,3,1,0,0,2,0,0.25,0.25,1.496,1,0,0,0,1
15,5,10,0,0,0,3,0,0.0,0.3333,0.542,0,0,0,0,0
42,14,28,1,1,5,11,1,0.0238,0.3333,2.274,3,1,0,0,0
16,7,7,2,0,0,2,0,0.125,0.4375,0.817,2,0,1,0,1
6,1,5,0,0,0,2,0,0.0,0.1667,1.929,0,1,0,0,0
14,7,7,1,0,3,4,0,0.0714,0.5,3.19,1,1,0,0,1
20,11,9,0,0,11,3,0,0.0,0.55,0.536,0,1,1,0,0
32,10,22,3,4,7,6,1,0.0938,0.3125,3.18,11,1,0,0,0
48,10,38,1,3,2,9,1,0.0208,0.2083,0.6,7,0,1,0,0
10,5,5,2,0,1,6,0,0.2,0.5,1.549,2,1,1,0,1
38,17,21,0,5,4,6,1,0.0,0.4474,2.719,10,1,0,0,0
16,4,6,6,0,2,2,0,0.375,0.25,3.095,6,0,0,0,1
15,2,13,0,0,1,5,0,0.0,0.1333,2.308,0,0,0,0,0
16,14,0,2,0,1,5,0,0.125,0.875,2.331,2,1,0,0,1
3,3,0,1,0,1,2,0,0.3333,1.0,2.366,1,1,0,0,1
25,9,16,2,5,3,8,1,0.08,0.36,3.094,12,1,0,0,0
39,7,32,2,3,4,12,1,0.0513,0.1795,0.894,8,0,1,0,0
27,3,24,1,1,2,4,1,0.037,0.1111,2.547,3,0,1,1,0
15,10,0,5,0,1,4,0,0.3333,0.6667,0.69,5,1,1,0,1
9,4,5,0,0,2,8,0,0.0,0.4444,2.366,0,0,0,0,0
26,12,14,1,3,2,6,1,0.0385,0.4615,1.012,7,1,1,1,0
18,13,1,4,0,0,2,0,0.2222,0.7222,1.331,4,0,1,0,1
23,8,15,2,0,3,6,0,0.087,0.3478,0.55,2,1,1,0,0
36,11,25,0,1,2,19,1,0.0,0.3056,2.407,2,1,0,0,0
13,4,9,1,1,1,6,1,0.0769,0.3077,3.305,3,1,0,1,1
4,1,3,1,0,0,1,0,0.25,0.25,1.959,1,0,0,0,1
13,6,7,0,0,4,3,0,0.0,0.4615,1.593,0,1,1,0,0
21,9,12,2,0,1,2,0,0.0952,0.4286,1.578,2,1,1,0,0
11,3,8,1,1,2,6,1,0.0909,0.2727,1.342,3,1,1,1,0
22,9,13,0,0,3,6,0,0.0,0.4091,1.642,0,1,1,0,0
5,0,5,1,0,0,1,0,0.2,0.0,1.822,1,0,0,0,1
28,11,17,2,2,0,12,1,0.0714,0.3929,2.333,6,0,0,1,0
33,6,27,1,6,2,11,1,0.0303,0.1818,0.793,13,0,0,0,0
17,2,11,4,0,0,5,0,0.2353,0.1176,3.129,4,0,0,0,1
10,5,5,1,0,1,5,0,0.1,0.5,2.278,1,1,0,0,1
17,3,14,1,0,0,5,0,0.0588,0.1765,2.731,1,0,0,1,1
17,11,6,0,0,11,0,0,0.0,0.6471,2.912,0,1,0,0,0
24,5,19,0,0,0,6,0,0.0,0.2083,0.843,0,0,1,0,0
18,8,10,0,0,3,7,0,0.0,0.4444,1.432,0,1,1,0,0
4,4,0,0,0,4,4,0,0.0,1.0,3.184,0,0,0,0,0
28,2,26,2,4,1,3,1,0.0714,0.0714,3.355,10,0,0,1,0
12,3,9,2,0,0,7,0,0.1667,0.25,3.203,2,0,0,0,1
5,2,3,1,3,2,6,1,0.2,0.4,1.772,7,1,0,1,1
22,4,18,2,0,1,8,0,0.0909,0.1818,1.831,2,0,0,1,0
6,4,2,0,0,2,4,0,0.0,0.6667,0.664,0,1,1,1,0
8,2,0,6,0,0,2,0,0.75,0.25,1.087,6,1,0,0,1
14,7,2,5,0,0,1,0,0.3571,0.5,1.777,5,0,1,0,1
22,2,20,0,0,1,6,0,0.0,0.0909,0.733,0,0,0,0,0
11,10,1,0,0,9,1,0,0.0,0.9091,2.911,0,1,0,0,0
8,1,7,0,0,1,2,0,0.0,0.125,0.857,0,1,0,1,1
11,7,4,0,0,2,4,0,0.0,0.6364,2.229,0,1,0,0,0
7,1,3,3,0,1,5,0,0.4286,0.1429,2.05,3,0,0,0,1
74,14,60,1,1,8,5,1,0.0135,0.1892,2.404,3,0,0,0,0
7,6,1,0,0,3,7,0,0.0,0.8571,2.652,0,1,1,0,0
29,5,24,1,2,2,5,1,0.0345,0.1724,2.97,5,0,0,1,0
8,0,8,0,0,0,3,0,0.0,0.0,0.839,0,0,0,0,0
2,1,1,0,0,1,2,0,0.0,0.5,1.306,0,1,0,0,0
9,3,0,6,0,0,3,0,0.6667,0.3333,1.982,6,0,0,0,1
6,2,4,1,0,2,3,0,0.1667,0.3333,0.533,1,1,0,0,1
27,7,20,0,5,4,7,1,0.0,0.2593,0.771,10,0,1,0,1
34,8,26,1,0,8,8,0,0.0294,0.2353,2.599,1,0,0,0,0
16,5,5,6,0,0,4,0,0.375,0.3125,2.238,6,0,0,0,1
11,2,5,4,0,1,3,0,0.3636,0.1818,2.193,4,0,0,0,1
16,11,5,0,0,8,4,0,0.0,0.6875,3.35,0,1,0,0,0
8,5,3,0,0,2,8,0,0.0,0.625,2.413,0,0,0,0,0
72,26,46,4,4,9,8,1,0.0556,0.3611,1.799,12,1,1,0,0
6,1,5,1,0,0,0,0,0.1667,0.1667,0.735,1,0,0,0,1
15,2,13,0,6,2,4,1,0.0,0.1333,2.459,12,0,0,0,0
14,2,12,0,2,2,2,1,0.0,0.1429,1.314,4,0,0,1,0
39,3,36,1,4,1,6,1,0.0256,0.0769,2.206,9,0,0,0,1
45,10,35,0,1,0,7,1,0.0,0.2222,3.032,2,0,0,0,0
13,6,7,0,0,6,3,0,0.0,0.4615,1.233,0,1,1,0,0
39,15,24,0,4,1,3,1,0.0,0.3846,3.339,8,1,0,0,0
2,1,1,1,0,0,1,0,0.5,0.5,3.023,1,0,1,1,1
20,18,2,0,0,4,4,0,0.0,0.9,3.088,0,1,0,0,0
3,0,3,0,0,0,0,0,0.0,0.0,2.672,0,0,0,0,0
24,11,13,1,4,1,6,1,0.0417,0.4583,3.358,9,1,0,0,0
16,7,9,1,0,2,8,0,0.0625,0.4375,0.599,1,1,1,0,1
25,10,15,2,0,5,8,0,0.08,0.4,3.244,2,1,0,0,0
4,4,0,1,0,4,2,0,0.25,1.0,2.022,1,1,0,0,1
25,10,15,1,2,3,4,1,0.04,0.4,2.269,5,1,0,1,0
26,7,19,0,6,3,9,1,0.0,0.2692,1.575,12,0,1,0,1
36,9,27,1,2,1,8,1,0.0278,0.25,2.275,5,0,0,0,0
31,10,21,2,2,4,7,1,0.0645,0.3226,0.521,6,1,1,0,0
8,1,1,6,0,1,1,0,0.75,0.125,3.432,6,0,0,0,1
50,16,34,2,4,10,18,1,0.04,0.32,1.331,10,1,1,0,0
19,4,15,0,0,2,8,0,0.0,0.2105,2.088,0,0,0,0,0
7,1,3,3,0,1,2,0,0.4286,0.1429,3.356,3,0,0,0,1
17,5,12,0,0,0,4,0,0.0,0.2941,3.426,0,1,0,0,0
8,1,1,6,0,1,2,0,0.75,0.125,3.079,6,0,0,0,1
9,3,2,4,0,2,4,0,0.4444,0.3333,1.324,4,1,1,0,1
19,6,13,0,0,2,4,0,0.0,0.3158,2.48,0,1,0,0,0
18,14,0,4,0,1,1,0,0.2222,0.7778,1.35,4,1,1,0,1
8,4,4,0,0,0,2,0,0.0,0.5,1.213,0,1,1,1,0
13,7,6,0,0,2,3,0,0.0,0.5385,2.879,0,1,0,0,0
5,2,0,3,0,1,2,0,0.6,0.4,1.213,3,1,0,0,1
9,4,5,0,0,1,6,0,0.0,0.4444,0.818,0,1,1,0,0
37,10,27,0,3,2,11,1,0.0,0.2703,3.383,6,0,0,0,0
8,1,1,6,0,1,2,0,0.75,0.125,2.218,6,0,0,0,1
39,10,29,1,2,5,15,1,0.0256,0.2564,2.27,5,0,0,0,1
6,1,5,1,0,1,3,0,0.1667,0.1667,0.926,1,0,0,0,0
17,5,12,0,5,4,11,1,0.0,0.2941,2.753,10,0,0,0,0
58,25,33,3,0,6,15,0,0.0517,0.431,1.007,3,1,1,0,0
11,4,7,0,3,0,8,1,0.0,0.3636,2.663,6,0,0,1,0
13,6,7,0,0,4,2,0,0.0,0.4615,0.998,0,1,1,0,0
5,1,1,3,0,1,2,0,0.6,0.2,2.312,3,0,0,0,1
1,1,0,1,0,1,1,0,1.0,1.0,2.413,1,1,0,0,1
23,12,11,0,0,6,5,0,0.0,0.5217,1.432,0,1,1,0,0
27,9,18,0,1,1,3,1,0.0,0.3333,1.161,2,1,1,1,0
8,4,4,1,0,2,5,0,0.125,0.5,2.792,1,0,0,1,1
7,5,2,0,0,0,2,0,0.0,0.7143,0.929,0,1,1,0,0
1,1,0,1,0,0,0,0,1.0,1.0,3.095,1,0,0,0,1
10,5,5,0,0,1,2,0,0.0,0.5,2.224,0,1,0,0,1
5,4,1,0,0,3,3,0,0.0,0.8,2.127,0,1,1,0,0
10,5,2,3,0,1,1,0,0.3,0.5,3.411,3,1,0,0,1
4,4,0,0,0,3,2,0,0.0,1.0,3.157,0,1,1,0,1
9,4,5,0,0,0,5,0,0.0,0.4444,2.091,0,0,0,0,0
7,2,5,1,3,2,6,1,0.1429,0.2857,2.038,7,0,0,1,1
15,11,0,4,0,0,3,0,0.2667,0.7333,1.028,4,0,1,0,1
7,4,3,0,0,4,2,0,0.0,0.5714,2.87,0,1,0,0,0
15,4,11,0,0,4,2,0,0.0,0.2667,3.171,0,0,0,0,0
27,10,17,1,3,0,3,1,0.037,0.3704,1.714,7,0,1,1,0
55,12,43,4,2,4,17,1,0.0727,0.2182,1.899,8,0,0,0,0
12,1,5,6,0,0,5,0,0.5,0.0833,1.869,6,0,0,0,1
17,7,10,0,0,7,4,0,0.0,0.4118,1.501,0,1,1,0,0
29,3,26,1,2,1,2,1,0.0345,0.1034,2.289,5,0,0,1,1
23,6,17,0,0,2,2,0,0.0,0.2609,2.04,0,0,0,0,0
9,4,5,0,0,3,0,0,0.0,0.4444,1.322,0,1,1,0,0
24,12,12,2,0,6,6,0,0.0833,0.5,1.255,2,1,1,0,0
2,1,1,0,0,1,2,0,0.0,0.5,2.213,0,1,1,0,0
18,7,11,2,0,1,6,0,0.1111,0.3889,2.106,2,1,0,0,1
60,26,34,5,0,3,8,0,0.0833,0.4333,1.96,5,1,0,1,0
19,8,11,1,2,1,3,1,0.0526,0.4211,2.32,5,1,0,1,1
22,9,13,1,0,4,4,0,0.0455,0.4091,2.934,1,1,0,0,1
14,1,11,2,0,0,2,0,0.1429,0.0714,0.526,2,0,0,0,1
13,13,0,0,0,11,1,0,0.0,1.0,1.345,0,1,1,0,0
9,1,3,5,0,0,4,0,0.5556,0.1111,2.039,5,0,0,0,1
13,8,5,0,0,8,2,0,0.0,0.6154,3.249,0,1,0,0,0
25,9,16,0,1,0,3,1,0.0,0.36,2.805,2,0,0,1,0
22,9,13,0,0,3,4,0,0.0,0.4091,1.711,0,1,1,0,0
25,15,10,0,0,3,7,0,0.0,0.6,2.948,0,1,0,0,0
14,14,0,0,0,12,4,0,0.0,1.0,0.946,0,1,1,0,0
50,22,28,1,1,5,5,1,0.02,0.44,1.81,3,1,0,0,0
25,2,23,1,0,0,4,0,0.04,0.08,1.935,1,0,0,0,0
2,2,0,0,0,1,3,0,0.0,1.0,2.557,0,1,0,0,0
20,5,15,2,0,2,2,0,0.1,0.25,1.723,2,0,1,0,1
16,8,8,0,0,7,4,0,0.0,0.5,2.289,0,1,0,0,0
5,4,1,1,0,0,1,0,0.2,0.8,2.155,1,0,1,0,1
9,2,7,0,0,0,8,0,0.0,0.2222,3.151,0,0,0,0,0
8,5,3,0,0,1,3,0,0.0,0.625,1.942,0,1,1,1,0
43,17,26,3,5,7,19,1,0.0698,0.3953,1.268,13,1,0,0,0
8,8,0,0,0,4,3,0,0.0,1.0,1.709,0,1,0,0,0
5,5,0,0,0,4,0,0,0.0,1.0,0.541,0,1,1,0,0
9,4,5,0,0,2,7,0,0.0,0.4444,2.221,0,1,0,0,0
30,6,24,2,5,0,7,1,0.0667,0.2,1.316,12,0,1,0,1
17,11,2,4,0,2,1,0,0.2353,0.6471,2.48,4,1,1,0,1
8,5,3,1,0,2,1,0,0.125,0.625,3.354,1,1,0,0,1
24,5,19,0,5,4,11,1,0.0,0.2083,3.137,10,0,1,0,0
12,3,9,0,5,0,6,1,0.0,0.25,0.576,10,0,1,0,0
19,9,7,3,0,1,1,0,0.1579,0.4737,0.599,3,0,0,0,0
17,4,7,6,0,2,5,0,0.3529,0.2353,2.717,6,0,0,0,1
24,2,22,1,0,0,4,0,0.0417,0.0833,1.55,1,0,0,0,0
29,2,27,0,3,2,2,1,0.0,0.069,1.673,6,0,0,1,0
5,5,0,0,0,5,4,0,0.0,1.0,3.248,0,1,0,0,0
33,16,17,2,6,2,5,1,0.0606,0.4848,2.04,14,1,0,0,0
16,7,9,1,0,2,5,0,0.0625,0.4375,0.848,1,1,1,0,1
24,11,13,1,0,5,3,0,0.0417,0.4583,2.93,1,1,0,0,0
7,2,0,5,0,2,4,0,0.7143,0.2857,2.628,5,0,0,0,1
21,10,11,1,0,3,4,0,0.0476,0.4762,2.567,1,1,0,0,0
34,5,29,0,5,0,11,1,0.0,0.1471,2.811,10,0,0,0,0
20,2,18,2,0,0,8,0,0.1,0.1,2.738,2,0,0,0,1
33,13,20,2,3,0,8,1,0.0606,0.3939,2.052,8,0,0,0,0
72,18,54,2,4,3,18,1,0.0278,0.25,0.926,10,0,1,0,0
9,2,7,1,1,2,5,1,0.1111,0.2222,1.462,3,0,0,1,1
7,5,2,1,0,5,3,0,0.1429,0.7143,0.667,1,1,1,0,1
36,15,21,0,3,2,10,1,0.0,0.4167,0.812,6,1,1,0,0
10,8,2,0,0,2,6,0,0.0,0.8,3.336,0,1,0,0,0
10,10,0,0,0,5,2,0,0.0,1.0,2.743,0,1,0,0,0
8,7,1,1,0,2,2,0,0.125,0.875,1.898,1,1,0,0,1
8,4,4,0,0,4,0,0,0.0,0.5,3.059,0,1,0,0,0
9,3,6,2,0,1,4,0,0.2222,0.3333,0.925,2,1,1,1,1
12,11,1,0,0,1,3,0,0.0,0.9167,1.159,0,0,1,1,0
14,5,9,2,3,3,9,1,0.1429,0.3571,3.292,8,1,0,1,1
18,7,11,0,3,2,12,1,0.0,0.3889,0.877,6,1,1,1,0
20,6,14,2,0,0,4,0,0.1,0.3,1.37,2,1,1,0,1
58,18,40,1,4,2,12,1,0.0172,0.3103,2.829,9,1,0,0,0
20,5,15,0,0,3,1,0,0.0,0.25,1.459,0,0,1,0,0
14,4,10,1,2,3,3,1,0.0714,0.2857,2.462,5,0,0,1,1
36,7,29,1,0,7,13,0,0.0278,0.1944,2.317,1,0,0,0,1
33,12,21,1,3,4,3,1,0.0303,0.3636,3.133,7,0,0,0,0
6,6,0,0,0,6,3,0,0.0,1.0,0.688,0,1,1,0,0
11,4,7,0,0,1,8,0,0.0,0.3636,2.947,0,1,0,0,0
5,4,1,1,0,1,2,0,0.2,0.8,3.263,1,0,1,0,1
6,1,5,0,0,1,0,0,0.0,0.1667,2.556,0,0,0,0,0
17,13,4,0,0,10,3,0,0.0,0.7647,2.007,0,1,0,0,0
17,3,14,1,2,2,3,1,0.0588,0.1765,1.198,5,0,1,1,1
8,4,4,0,0,4,1,0,0.0,0.5,2.717,0,1,0,0,0
4,2,2,0,0,2,3,0,0.0,0.5,1.474,0,1,0,0,0
14,4,10,2,0,1,2,0,0.1429,0.2857,2.783,2,0,0,0,1
1,0,1,0,0,0,1,0,0.0,0.0,3.253,0,0,0,0,0
34,7,27,0,3,3,19,1,0.0,0.2059,3.227,6,0,0,0,0
8,4,4,0,0,4,2,0,0.0,0.5,0.735,0,1,1,1,0
22,6,16,0,0,0,2,0,0.0,0.2727,0.711,0,0,1,1,0
15,6,9,1,2,4,7,1,0.0667,0.4,0.774,5,1,1,1,1
19,3,16,1,3,2,6,1,0.0526,0.1579,1.026,7,0,1,1,0
15,3,7,5,0,2,4,0,0.3333,0.2,1.661,5,0,1,0,1
7,6,1,0,0,5,3,0,0.0,0.8571,3.239,0,1,0,0,0
57,16,41,0,2,6,6,1,0.0,0.2807,1.468,4,0,1,0,0
60,26,34,0,3,7,16,1,0.0,0.4333,2.066,6,1,0,0,0
10,6,4,0,0,5,3,0,0.0,0.6,0.927,0,1,1,0,0
17,8,9,2,0,1,2,0,0.1176,0.4706,1.425,2,1,1,0,1
17,17,0,0,0,14,3,0,0.0,1.0,2.167,0,1,0,0,0
19,8,11,0,0,3,2,0,0.0,0.4211,2.884,0,0,0,0,0
15,7,8,0,3,3,6,1,0.0,0.4667,0.659,6,1,1,1,0
18,15,3,0,0,12,0,0,0.0,0.8333,1.384,0,1,1,0,0
7,6,1,0,0,1,3,0,0.0,0.8571,1.199,0,0,1,0,0
37,13,24,5,0,5,12,0,0.1351,0.3514,2.904,5,0,0,0,0
12,6,6,0,0,3,6,0,0.0,0.5,3.019,0,1,0,0,0
20,17,3,0,0,4,3,0,0.0,0.85,2.017,0,1,0,0,0
5,2,3,0,2,2,1,1,0.0,0.4,2.084,4,1,0,1,0
25,21,4,0,0,6,8,0,0.0,0.84,3.12,0,1,0,0,0
25,8,17,0,0,3,7,0,0.0,0.32,2.635,0,1,0,0,0
33,5,28,2,5,3,10,1,0.0606,0.1515,1.94,12,0,0,0,0
18,8,10,0,0,4,6,0,0.0,0.4444,1.091,0,1,1,0,0
13,3,10,2,0,1,5,0,0.1538,0.2308,3.387,2,1,0,0,1
17,14,3,0,0,4,3,0,0.0,0.8235,1.527,0,1,1,0,0
10,3,7,0,3,0,2,1,0.0,0.3,2.0,6,0,0,1,0
60,26,34,4,2,6,8,1,0.0667,0.4333,0.538,8,1,1,0,0
22,8,14,2,5,3,12,1,0.0909,0.3636,1.02,12,1,1,0,0
16,13,3,0,0,10,0,0,0.0,0.8125,1.896,0,1,0,0,1
10,3,7,1,0,0,7,0,0.1,0.3,0.64,1,0,1,0,1
35,8,27,1,2,3,9,1,0.0286,0.2286,2.923,5,1,0,0,0
24,8,16,0,2,3,3,1,0.0,0.3333,0.983,4,1,1,1,0
67,22,45,1,5,8,5,1,0.0149,0.3284,3.359,11,1,0,0,0
18,14,2,2,0,1,2,0,0.1111,0.7778,0.574,2,1,1,0,1
23,6,17,2,0,2,3,0,0.087,0.2609,1.903,2,0,0,0,0
58,6,52,3,0,6,13,0,0.0517,0.1034,2.802,3,0,0,0,0
10,2,3,5,0,2,3,0,0.5,0.2,2.676,5,0,0,0,1
44,13,31,5,4,10,18,1,0.1136,0.2955,2.484,13,0,0,1,0
11,4,7,2,0,1,2,0,0.1818,0.3636,2.068,2,1,0,0,1
20,6,14,2,5,2,12,1,0.1,0.3,0.607,12,0,1,1,1
26,7,19,0,1,0,4,1,0.0,0.2692,3.436,2,0,0,1,0
12,2,10,0,0,1,4,0,0.0,0.1667,3.075,0,0,0,0,0
9,2,7,1,0,0,3,0,0.1111,0.2222,1.705,1,0,0,0,1
21,7,14,1,0,1,5,0,0.0476,0.3333,1.746,1,1,1,0,0
15,6,9,0,0,4,2,0,0.0,0.4,1.187,0,1,1,0,0
19,19,0,0,0,18,4,0,0.0,1.0,1.571,0,1,1,0,0
14,2,7,5,0,2,4,0,0.3571,0.1429,2.251,5,0,0,0,1
10,4,6,0,0,1,4,0,0.0,0.4,2.429,0,1,0,0,0
6,2,4,1,1,0,1,1,0.1667,0.3333,3.126,3,0,0,1,1
3,1,2,0,0,0,1,0,0.0,0.3333,0.599,0,0,0,0,0
8,3,5,2,0,0,4,0,0.25,0.375,3.342,2,0,0,0,1
15,5,5,5,0,2,1,0,0.3333,0.3333,1.653,5,1,1,0,1
16,4,7,5,0,0,3,0,0.3125,0.25,0.943,5,0,1,0,1
20,15,1,4,0,1,4,0,0.2,0.75,1.552,4,1,1,1,0
8,3,5,1,0,3,3,0,0.125,0.375,1.397,1,1,1,0,1
29,7,22,2,3,4,8,1,0.069,0.2414,2.464,8,0,0,1,0
19,16,1,2,0,0,2,0,0.1053,0.8421,0.53,2,0,1,0,1
19,9,10,0,0,3,6,0,0.0,0.4737,1.494,0,1,1,0,0
17,3,14,0,5,1,10,1,0.0,0.1765,1.654,10,0,1,0,0
37,4,33,1,5,1,9,1,0.027,0.1081,2.874,11,0,0,0,0
25,23,2,0,0,3,2,0,0.0,0.92,1.118,0,1,1,0,0
75,8,67,1,1,2,8,1,0.0133,0.1067,1.802,3,0,0,0,0
20,10,10,0,3,1,1,1,0.0,0.5,1.424,6,1,1,1,0
15,7,8,0,0,3,6,0,0.0,0.4667,3.129,0,0,0,0,0
22,2,20,1,0,1,8,0,0.0455,0.0909,1.607,1,0,0,0,1
12,5,7,1,0,1,7,0,0.0833,0.4167,2.351,1,1,0,0,1
17,6,8,3,0,2,1,0,0.1765,0.3529,2.431,3,1,0,1,1
15,14,1,0,0,12,3,0,0.0,0.9333,2.138,0,1,0,0,0
8,6,2,0,0,4,0,0,0.0,0.75,1.492,0,1,1,0,0
13,12,1,0,0,9,4,0,0.0,0.9231,0.507,0,1,0,0,0
45,17,28,1,5,8,8,1,0.0222,0.3778,3.298,11,1,0,1,0
18,7,11,0,0,6,0,0,0.0,0.3889,0.613,0,1,1,0,0
48,11,37,0,4,8,6,1,0.0,0.2292,2.744,8,0,0,0,0
20,4,16,0,0,0,8,0,0.0,0.2,1.381,0,0,1,0,0
17,8,9,0,0,0,7,0,0.0,0.4706,0.771,0,0,1,0,0
7,7,0,0,0,7,1,0,0.0,1.0,3.366,0,1,0,0,0
17,5,12,0,0,1,7,0,0.0,0.2941,0.782,0,0,1,0,0
25,22,3,0,0,11,5,0,0.0,0.88,0.796,0,1,1,0,0
7,5,2,0,0,4,1,0,0.0,0.7143,3.142,0,1,0,0,0
19,8,5,6,0,2,1,0,0.3158,0.4211,2.176,6,1,0,0,1
30,10,20,1,1,3,6,1,0.0333,0.3333,2.111,3,1,0,1,0
17,9,8,0,0,7,1,0,0.0,0.5294,2.784,0,1,0,0,0
22,17,5,0,0,1,2,0,0.0,0.7727,2.206,0,1,0,0,0
57,14,43,3,1,2,15,1,0.0526,0.2456,0.748,5,0,0,0,0
33,11,22,2,5,7,20,1,0.0606,0.3333,0.881,12,1,1,0,0
30,15,15,4,5,3,13,1,0.1333,0.5,2.203,14,1,0,0,0
12,4,8,0,6,4,8,1,0.0,0.3333,2.238,12,1,0,0,0
7,5,0,2,0,1,3,0,0.2857,0.7143,2.086,2,1,0,0,1
8,4,2,2,0,0,2,0,0.25,0.5,3.272,2,0,0,0,1
9,2,7,2,0,1,3,0,0.2222,0.2222,2.286,2,0,0,0,1
6,5,1,0,0,1,8,0,0.0,0.8333,1.573,0,1,1,0,0
23,8,15,0,3,1,6,1,0.0,0.3478,1.489,6,1,1,1,1
21,5,16,1,0,1,6,0,0.0476,0.2381,0.708,1,0,1,0,0
8,2,3,3,0,0,1,0,0.375,0.25,3.21,3,0,0,0,1
14,13,1,0,0,3,5,0,0.0,0.9286,1.396,0,1,1,1,0
4,4,0,1,0,0,3,0,0.25,1.0,1.71,1,0,1,0,1
4,0,4,1,0,0,2,0,0.25,0.0,1.387,1,0,0,0,1
25,11,14,0,0,0,2,0,0.0,0.44,1.434,0,0,1,0,1
21,5,16,0,3,0,4,1,0.0,0.2381,1.881,6,0,0,1,0
16,12,4,0,0,4,5,0,0.0,0.75,2.006,0,1,0,0,0
7,2,5,1,0,0,0,0,0.1429,0.2857,0.761,1,0,0,0,1
23,8,15,2,0,3,2,0,0.087,0.3478,2.498,2,1,0,1,0
18,9,9,0,0,2,3,0,0.0,0.5,0.684,0,1,1,0,0
10,3,7,0,1,0,2,1,0.0,0.3,0.853,2,0,1,1,0
14,4,10,0,5,4,6,1,0.0,0.2857,1.192,10,0,1,0,0
21,4,17,0,0,1,7,0,0.0,0.1905,0.802,0,0,0,0,0
14,4,10,0,0,4,4,0,0.0,0.2857,1.961,0,0,0,0,0
19,13,0,6,0,2,4,0,0.3158,0.6842,2.932,6,1,0,0,1
17,6,11,0,0,4,4,0,0.0,0.3529,0.819,0,1,1,0,0
7,3,4,1,2,2,3,1,0.1429,0.4286,2.334,5,1,0,1,1
27,2,25,1,6,2,4,1,0.037,0.0741,2.499,13,0,0,0,0
18,17,1,0,0,15,0,0,0.0,0.9444,3.145,0,1,0,0,0
73,11,62,5,4,2,11,1,0.0685,0.1507,1.059,13,0,1,0,0
35,17,18,0,5,4,7,1,0.0,0.4857,1.237,10,1,1,0,0
19,3,16,2,0,0,7,0,0.1053,0.1579,1.224,2,0,1,1,1
